ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
7.7518,23.67,32.04,14.35,20.52,1.34,0,7.7722,2017-04-12,Phoenix,AZ,33.45,-112.07
7.3092,23.65,32.94,15.5,25.2,2.12,0,7.7182,2017-04-13,Phoenix,AZ,33.45,-112.07
7.902,21.94,30.55,14.82,29.61,1.78,0,7.9603,2017-04-14,Phoenix,AZ,33.45,-112.07
7.9589,22.23,30.29,13.56,24.21,1.38,0,8.0081,2017-04-15,Phoenix,AZ,33.45,-112.07
7.1714,23.35,31.96,13.64,21.89,1.51,0,8.0035,2017-04-16,Phoenix,AZ,33.45,-112.07
6.7637,24.6,32.6,15.59,20.7,1.42,0,7.8043,2017-04-17,Phoenix,AZ,33.45,-112.07
7.8082,24.84,33.38,16.84,28.79,2.04,0,7.8427,2017-04-18,Phoenix,AZ,33.45,-112.07
7.9625,24.06,31.85,17.89,27.77,1.71,0,8.0098,2017-04-19,Phoenix,AZ,33.45,-112.07
7.9822,23.96,32.59,17.13,21.09,1.83,0,8.106,2017-04-20,Phoenix,AZ,33.45,-112.07
8.1456,23.84,33.98,14.52,20.88,2.3,0,8.1806,2017-04-21,Phoenix,AZ,33.45,-112.07
8.0686,25.65,34.89,14.11,19.66,1.44,0,8.1298,2017-04-22,Phoenix,AZ,33.45,-112.07
7.6301,26.2,35.97,17.33,20.53,3.03,0,8.1948,2017-04-23,Phoenix,AZ,33.45,-112.07
6.187,24.27,33.21,15.44,22.37,3.25,0,7.9819,2017-04-24,Phoenix,AZ,33.45,-112.07
7.3702,22.08,29.53,15.76,33.1,3.81,0,7.9474,2017-04-25,Phoenix,AZ,33.45,-112.07
7.9488,22.09,31.06,13.11,23.28,2.36,0,8.2044,2017-04-26,Phoenix,AZ,33.45,-112.07
6.6835,23.95,32.4,16.42,28.09,2.44,0,8.0753,2017-04-27,Phoenix,AZ,33.45,-112.07
6.8314,21.63,29.79,13.72,25.19,3.83,0,8.2433,2017-04-28,Phoenix,AZ,33.45,-112.07
8.3006,18.46,26.97,9.03,22.56,2.33,0,8.389,2017-04-29,Phoenix,AZ,33.45,-112.07
8.3875,21.13,30.12,11.09,19.36,2.27,0,8.4888,2017-04-30,Phoenix,AZ,33.45,-112.07
8.3782,24.42,33.24,13.92,15.6,1.47,0,8.4072,2017-05-01,Phoenix,AZ,33.45,-112.07
8.1158,26.4,35.21,18.91,17.65,1.89,0,8.2774,2017-05-02,Phoenix,AZ,33.45,-112.07
8.1996,28.01,37.13,17.6,21,1.64,0,8.2438,2017-05-03,Phoenix,AZ,33.45,-112.07
8.2886,30.04,39.08,18.88,16.9,1.62,0,8.3222,2017-05-04,Phoenix,AZ,33.45,-112.07
8.04,31.4,41.49,20.85,15.78,2.37,0,8.2181,2017-05-05,Phoenix,AZ,33.45,-112.07
8.1737,27.51,35.59,20.31,20.75,4.26,0,8.2733,2017-05-06,Phoenix,AZ,33.45,-112.07
6.6053,18.61,24.45,13.79,30.88,3.19,0,8.4214,2017-05-07,Phoenix,AZ,33.45,-112.07
7.2528,20.19,28.47,11.7,27.69,2.38,1.23,8.215,2017-05-08,Phoenix,AZ,33.45,-112.07
6.0955,18.08,23.11,13.94,45.15,1.52,2.51,8.1562,2017-05-09,Phoenix,AZ,33.45,-112.07
7.423,19.39,25.98,12.76,41.04,1.62,0.1,8.1588,2017-05-10,Phoenix,AZ,33.45,-112.07
8.1346,24.28,32.99,14.93,34.22,1.61,0,8.155,2017-05-11,Phoenix,AZ,33.45,-112.07
7.9577,27.59,36.03,17.99,26.27,1.75,0,8.3338,2017-05-12,Phoenix,AZ,33.45,-112.07
8.585,27.3,36.68,18.93,21.06,2.78,0,8.6405,2017-05-13,Phoenix,AZ,33.45,-112.07
7.0318,24.21,32.63,15.95,21.16,2.87,0,8.587,2017-05-14,Phoenix,AZ,33.45,-112.07
8.5375,22.75,30,15.84,24.09,3.67,0,8.6527,2017-05-15,Phoenix,AZ,33.45,-112.07
8.0554,18.88,25.55,12.37,28.23,2.3,0,8.6174,2017-05-16,Phoenix,AZ,33.45,-112.07
8.423,21.19,29.4,13.06,30.22,2.45,0.04,8.4362,2017-05-17,Phoenix,AZ,33.45,-112.07
8.7905,22.6,30,15.8,26.81,2.55,0.12,8.8214,2017-05-18,Phoenix,AZ,33.45,-112.07
8.8812,22.26,30.64,12.52,23,2,0,8.9213,2017-05-19,Phoenix,AZ,33.45,-112.07
8.7919,25.8,34.83,15.1,18.12,2.05,0,8.8073,2017-05-20,Phoenix,AZ,33.45,-112.07
8.6952,28.64,38.13,18.38,13.86,2.25,0,8.7415,2017-05-21,Phoenix,AZ,33.45,-112.07
8.6042,30.24,39.86,19.12,13.96,1.77,0,8.6846,2017-05-22,Phoenix,AZ,33.45,-112.07
8.7178,31.46,40.54,21.36,13.53,2.23,0,8.7866,2017-05-23,Phoenix,AZ,33.45,-112.07
8.2771,31.49,41.01,20.65,13.5,2.81,0,8.7192,2017-05-24,Phoenix,AZ,33.45,-112.07
8.2548,29.11,37.33,21.01,14.97,3.49,0,8.9582,2017-05-25,Phoenix,AZ,33.45,-112.07
8.893,26.41,34.89,18.68,21.55,2.99,0,8.9698,2017-05-26,Phoenix,AZ,33.45,-112.07
8.7677,27,35.95,16.78,17.59,1.82,0,8.8356,2017-05-27,Phoenix,AZ,33.45,-112.07
8.7972,29.95,38.37,19.43,12.81,1.69,0,8.9035,2017-05-28,Phoenix,AZ,33.45,-112.07
8.2152,30.85,40.07,20.1,10.41,2.1,0,9.2918,2017-05-29,Phoenix,AZ,33.45,-112.07
7.8782,30,36.63,23.41,17.27,1.9,0.06,8.4972,2017-05-30,Phoenix,AZ,33.45,-112.07
7.7066,30.37,38.63,21.39,26.98,2.71,0.02,8.4019,2017-05-31,Phoenix,AZ,33.45,-112.07
8.7374,29.37,37.04,22.55,15.84,2.03,0,8.7816,2017-06-01,Phoenix,AZ,33.45,-112.07
8.6431,29.7,38.41,19.84,17.09,1.87,0,8.6489,2017-06-02,Phoenix,AZ,33.45,-112.07
8.6093,31.91,40.81,22.83,14.59,2.5,0,8.6273,2017-06-03,Phoenix,AZ,33.45,-112.07
8.5848,32.37,41.63,23.5,16.17,2.38,0,8.6016,2017-06-04,Phoenix,AZ,33.45,-112.07
8.6726,33.02,42.08,24.46,13.63,2.15,0,8.7202,2017-06-05,Phoenix,AZ,33.45,-112.07
8.2651,32.93,41.62,26.02,14.86,2.07,0,8.5759,2017-06-06,Phoenix,AZ,33.45,-112.07
8.4708,32.17,41.84,24.02,14.42,2.16,0,8.7158,2017-06-07,Phoenix,AZ,33.45,-112.07
7.9644,32.31,40.81,24.92,10.4,1.98,0,8.5814,2017-06-08,Phoenix,AZ,33.45,-112.07
8.8327,32.36,40.93,24.2,12.8,2.5,0,8.8714,2017-06-09,Phoenix,AZ,33.45,-112.07
8.7175,30.22,38.32,21.76,15.49,2.56,0,8.7761,2017-06-10,Phoenix,AZ,33.45,-112.07
8.8814,28.83,37.41,20.5,20.65,3.49,0,8.8985,2017-06-11,Phoenix,AZ,33.45,-112.07
9.108,26.36,34.24,18.86,18.94,2.73,0,9.1411,2017-06-12,Phoenix,AZ,33.45,-112.07
9.1421,27.39,36.18,17.12,7.17,1.53,0,9.229,2017-06-13,Phoenix,AZ,33.45,-112.07
9.1714,30.16,39.63,17.95,5,1.76,0,9.1963,2017-06-14,Phoenix,AZ,33.45,-112.07
9.229,32.25,41.7,20.25,4.91,1.79,0,9.2561,2017-06-15,Phoenix,AZ,33.45,-112.07
9.1721,32.79,42.63,22.78,5.6,1.79,0,9.1982,2017-06-16,Phoenix,AZ,33.45,-112.07
8.9498,33.07,42.95,24.35,8.2,2.01,0,8.9683,2017-06-17,Phoenix,AZ,33.45,-112.07
8.6021,34.57,44.54,24.98,9.88,2.08,0,8.6143,2017-06-18,Phoenix,AZ,33.45,-112.07
8.3489,36.98,47.26,26.07,8.74,1.9,0,8.4595,2017-06-19,Phoenix,AZ,33.45,-112.07
8.0285,39.76,48.57,30.25,11.94,2.38,0,8.303,2017-06-20,Phoenix,AZ,33.45,-112.07
8.1593,38.23,47.19,29.26,11.78,2.48,0.14,8.2613,2017-06-21,Phoenix,AZ,33.45,-112.07
8.4578,36.23,45.2,27,17.14,2.86,0,8.4665,2017-06-22,Phoenix,AZ,33.45,-112.07
8.5826,35.52,44.75,26.65,17.79,2.33,0,8.6141,2017-06-23,Phoenix,AZ,33.45,-112.07
8.0191,37.45,46.58,28.62,14.96,1.96,0,8.3066,2017-06-24,Phoenix,AZ,33.45,-112.07
8.1137,37.96,45.91,30.08,16.56,2.84,0.2,8.1694,2017-06-25,Phoenix,AZ,33.45,-112.07
8.4178,36.1,44.35,27.78,17.91,2.31,0.02,8.4286,2017-06-26,Phoenix,AZ,33.45,-112.07
8.8056,35.1,42.94,26.24,8.64,2.98,0,8.845,2017-06-27,Phoenix,AZ,33.45,-112.07
8.953,33.73,42.17,25.72,15.49,2.37,0,8.9911,2017-06-28,Phoenix,AZ,33.45,-112.07
8.9388,33.62,41.78,24.09,13.19,1.75,0,8.957,2017-06-29,Phoenix,AZ,33.45,-112.07
8.7209,34.02,42.19,24.16,12.06,1.65,0.08,8.7816,2017-06-30,Phoenix,AZ,33.45,-112.07
8.8646,34.14,43.5,25.31,9.49,2.15,0,8.8937,2017-07-01,Phoenix,AZ,33.45,-112.07
8.4895,34.33,42.69,24.39,14.02,2.26,0,8.5373,2017-07-02,Phoenix,AZ,33.45,-112.07
8.226,34.56,41.69,28.49,18.5,2.2,0,8.2397,2017-07-03,Phoenix,AZ,33.45,-112.07
8.5344,35.44,43.72,27.33,18.3,2.15,0.01,8.5498,2017-07-04,Phoenix,AZ,33.45,-112.07
8.3134,35.73,44.29,27.74,16.29,2.48,0,8.3426,2017-07-05,Phoenix,AZ,33.45,-112.07
8.1487,36.46,44.42,27.18,16.89,1.42,0,8.3026,2017-07-06,Phoenix,AZ,33.45,-112.07
8.1338,38.48,47.24,29.66,16.88,2.82,0.16,8.2553,2017-07-07,Phoenix,AZ,33.45,-112.07
7.7402,37.38,44.79,32.48,21.05,3.27,0.46,8.1216,2017-07-08,Phoenix,AZ,33.45,-112.07
7.8353,35.24,41.73,28.46,31.04,2.99,1.09,7.991,2017-07-09,Phoenix,AZ,33.45,-112.07
8.0134,33.29,40.47,28.17,29.06,2.5,2.81,8.1766,2017-07-10,Phoenix,AZ,33.45,-112.07
6.8594,33.03,39.16,26.13,38.39,1.92,2.24,8.0662,2017-07-11,Phoenix,AZ,33.45,-112.07
8.0498,34.91,41.77,28.33,37.85,1.65,1.46,8.1245,2017-07-12,Phoenix,AZ,33.45,-112.07
7.8905,35.23,42.19,27.58,32.07,2.2,0.46,8.1022,2017-07-13,Phoenix,AZ,33.45,-112.07
7.9735,35.31,42.42,28.05,32.59,1.96,0.12,8.1043,2017-07-14,Phoenix,AZ,33.45,-112.07
7.8466,35.4,41.99,28.5,40.14,1.56,1.77,7.9757,2017-07-15,Phoenix,AZ,33.45,-112.07
7.434,32.7,37.96,27.21,48.28,1.46,5.43,7.9346,2017-07-16,Phoenix,AZ,33.45,-112.07
6.1087,29.46,32.75,26.98,66.61,1.51,5.62,7.9183,2017-07-17,Phoenix,AZ,33.45,-112.07
7.289,31.07,36.78,25.71,55.83,1.29,2.12,7.8408,2017-07-18,Phoenix,AZ,33.45,-112.07
6.3578,31.65,37.09,26.74,50.95,1.39,2.11,7.8924,2017-07-19,Phoenix,AZ,33.45,-112.07
7.2883,32.38,37.73,26,44.06,0.87,1.05,7.9219,2017-07-20,Phoenix,AZ,33.45,-112.07
7.3889,32.21,38.16,27.25,46.71,1.66,2.65,7.9284,2017-07-21,Phoenix,AZ,33.45,-112.07
7.3512,33.09,40.17,26.97,48.25,1.86,3.45,7.955,2017-07-22,Phoenix,AZ,33.45,-112.07
7.231,31.91,38.15,26.44,47.49,1.76,1.98,7.9073,2017-07-23,Phoenix,AZ,33.45,-112.07
3.4325,26.43,29.07,24.66,75.19,1.19,23.26,7.6164,2017-07-24,Phoenix,AZ,33.45,-112.07
6.774,31.3,37.14,24.73,53.3,1.49,0.37,7.9445,2017-07-25,Phoenix,AZ,33.45,-112.07
7.7676,32.67,38.96,26.22,38.93,1.52,0,8.0623,2017-07-26,Phoenix,AZ,33.45,-112.07
7.6543,34.53,41.98,28.65,33.66,1.68,0.83,7.8943,2017-07-27,Phoenix,AZ,33.45,-112.07
5.8661,28.51,30.1,26.86,66.06,2.08,2.35,7.8187,2017-07-28,Phoenix,AZ,33.45,-112.07
6.2318,29.98,35.96,25.72,57.88,1.43,1.94,7.7366,2017-07-29,Phoenix,AZ,33.45,-112.07
6.0547,30.42,35.51,24.82,58.88,0.91,1.07,7.6462,2017-07-30,Phoenix,AZ,33.45,-112.07
6.9523,33.41,39.88,25.96,44.31,1.04,0.49,7.7815,2017-07-31,Phoenix,AZ,33.45,-112.07
5.7782,32.55,37.96,27.27,45.73,1.97,1.03,7.686,2017-08-01,Phoenix,AZ,33.45,-112.07
4.5,29.41,32.53,26.97,58.39,2.79,0.76,7.5583,2017-08-02,Phoenix,AZ,33.45,-112.07
6.2107,31.38,36.87,25.96,55.26,1.73,4.62,7.6642,2017-08-03,Phoenix,AZ,33.45,-112.07
7.6162,32.05,38.39,25.04,51.09,1.21,2,7.7887,2017-08-04,Phoenix,AZ,33.45,-112.07
7.7232,32.46,39.44,25.13,36.89,1.85,0.05,7.9135,2017-08-05,Phoenix,AZ,33.45,-112.07
7.7141,32.54,39.29,25.64,31.66,1.51,0.01,7.9702,2017-08-06,Phoenix,AZ,33.45,-112.07
8.1022,33.77,40.23,27.24,24.5,1.27,0,8.1199,2017-08-07,Phoenix,AZ,33.45,-112.07
8.0256,34.41,41.4,26.83,21.61,1.06,0,8.0376,2017-08-08,Phoenix,AZ,33.45,-112.07
7.8002,35.38,42.82,26.48,21.71,1.42,0,7.8302,2017-08-09,Phoenix,AZ,33.45,-112.07
5.9251,33.8,40.04,27.47,35.6,1.5,0.33,7.4875,2017-08-10,Phoenix,AZ,33.45,-112.07
6.5645,32.21,39.4,26.98,48.61,1.82,1.43,7.5461,2017-08-11,Phoenix,AZ,33.45,-112.07
7.171,32.68,37.82,26.28,43.32,1.63,5.98,7.5149,2017-08-12,Phoenix,AZ,33.45,-112.07
7.4376,31.77,37.72,25.34,48.23,1.34,1.33,7.5202,2017-08-13,Phoenix,AZ,33.45,-112.07
7.6788,32.09,38.99,26.57,40.06,1.81,0.43,7.7678,2017-08-14,Phoenix,AZ,33.45,-112.07
8.0054,30.39,38.33,23.21,26.53,2.26,0.02,8.0443,2017-08-15,Phoenix,AZ,33.45,-112.07
7.8605,30.87,38.39,20.77,27.44,1.78,0,7.8684,2017-08-16,Phoenix,AZ,33.45,-112.07
7.9262,32.2,39.06,24.09,19.11,1.2,0,7.9502,2017-08-17,Phoenix,AZ,33.45,-112.07
7.8418,32.57,40.45,23.58,19.14,1.34,0,7.8689,2017-08-18,Phoenix,AZ,33.45,-112.07
7.4098,33.12,40.24,26.74,23.88,1.72,0,7.5672,2017-08-19,Phoenix,AZ,33.45,-112.07
5.5399,31.49,37.06,25.62,31.67,1.66,0.11,7.3094,2017-08-20,Phoenix,AZ,33.45,-112.07
7.0915,32.03,39.07,25.31,28.37,1.62,0.12,7.5228,2017-08-21,Phoenix,AZ,33.45,-112.07
7.2365,34.12,41.79,25.11,26.77,1.24,0,7.4374,2017-08-22,Phoenix,AZ,33.45,-112.07
6.7891,34.02,41.11,28.19,31.83,1.98,1.47,7.2113,2017-08-23,Phoenix,AZ,33.45,-112.07
7.2941,32.58,39.69,25.38,38.66,1.79,0.32,7.3214,2017-08-24,Phoenix,AZ,33.45,-112.07
7.2965,34.32,41.91,25.32,26.97,1.39,0.16,7.4323,2017-08-25,Phoenix,AZ,33.45,-112.07
6.498,35.47,43.21,27.18,23.08,1.13,0.06,7.2535,2017-08-26,Phoenix,AZ,33.45,-112.07
7.1054,35.54,43.27,27.86,29.67,1.94,0.4,7.237,2017-08-27,Phoenix,AZ,33.45,-112.07
6.9679,35.8,43.09,28.15,24.02,1.79,0.31,7.092,2017-08-28,Phoenix,AZ,33.45,-112.07
7.0481,35.59,42.56,28.68,25.05,1.82,0.36,7.0697,2017-08-29,Phoenix,AZ,33.45,-112.07
7.0106,35.23,42.5,27.9,23.93,2,0.18,7.0234,2017-08-30,Phoenix,AZ,33.45,-112.07
7.2065,34.67,42.39,26.7,16.7,2.74,0.01,7.2312,2017-08-31,Phoenix,AZ,33.45,-112.07
7.0738,34.7,42.93,25.56,19.29,1.62,0.01,7.1158,2017-09-01,Phoenix,AZ,33.45,-112.07
5.611,32.93,38.93,26.74,34.95,1.28,0.14,6.7193,2017-09-02,Phoenix,AZ,33.45,-112.07
6.1877,33.13,40.48,26.43,36.06,2.26,0,6.6617,2017-09-03,Phoenix,AZ,33.45,-112.07
6.6346,32.58,40.55,25.98,41.28,2.1,0.25,6.7217,2017-09-04,Phoenix,AZ,33.45,-112.07
6.533,34.25,42.05,26.9,31.06,1.46,0.23,6.5789,2017-09-05,Phoenix,AZ,33.45,-112.07
6.4625,34.64,42.2,26.66,21.71,2.11,0.55,6.4778,2017-09-06,Phoenix,AZ,33.45,-112.07
6.1219,32.98,39.98,25.99,29.72,1.64,0.11,6.2923,2017-09-07,Phoenix,AZ,33.45,-112.07
4.4772,31.34,37.13,27,34.57,1.57,0.92,6.221,2017-09-08,Phoenix,AZ,33.45,-112.07
4.9946,29.36,34.76,25.53,51.22,1.35,1.28,6.3156,2017-09-09,Phoenix,AZ,33.45,-112.07
6.5952,32.6,39.9,25.16,36.71,1.52,0.04,6.6211,2017-09-10,Phoenix,AZ,33.45,-112.07
6.5364,34.45,41.93,28.16,26.45,2.31,0,6.6139,2017-09-11,Phoenix,AZ,33.45,-112.07
6.3185,34.75,42.71,28.34,24.1,1.62,0.03,6.4776,2017-09-12,Phoenix,AZ,33.45,-112.07
6.0998,34.09,41.68,27.46,25.17,1.82,0.11,6.5393,2017-09-13,Phoenix,AZ,33.45,-112.07
6.3233,31.02,38.26,25.21,26.97,3.2,0.22,6.601,2017-09-14,Phoenix,AZ,33.45,-112.07
6.7805,27.8,35.36,21.38,29.13,2.36,0.05,6.7956,2017-09-15,Phoenix,AZ,33.45,-112.07
6.6881,28.26,35.58,19.8,24.15,1.5,0,6.7382,2017-09-16,Phoenix,AZ,33.45,-112.07
6.7454,28.8,36.44,21.2,22.18,1.68,0,6.7572,2017-09-17,Phoenix,AZ,33.45,-112.07
6.7411,28.49,36.81,19.61,17.66,1.83,0,6.769,2017-09-18,Phoenix,AZ,33.45,-112.07
6.7164,27.9,37.09,20.39,21.55,2.43,0,6.7466,2017-09-19,Phoenix,AZ,33.45,-112.07
6.5707,27.41,37.04,18.59,21.63,2.52,0,6.5969,2017-09-20,Phoenix,AZ,33.45,-112.07
6.4841,26.6,35.81,18.86,22.95,3.04,0,6.5088,2017-09-21,Phoenix,AZ,33.45,-112.07
6.5458,24.18,31.23,18.74,28.54,2.37,0,6.5818,2017-09-22,Phoenix,AZ,33.45,-112.07
6.569,22.08,29.57,14.73,17.78,1.97,0,6.6158,2017-09-23,Phoenix,AZ,33.45,-112.07
6.6533,22.37,30.08,15.17,16.2,1.37,0.02,6.6799,2017-09-24,Phoenix,AZ,33.45,-112.07
6.4166,22.63,31.93,13.72,13.44,1.93,0,6.5834,2017-09-25,Phoenix,AZ,33.45,-112.07
5.5246,23.05,31.06,15.6,12.65,1.39,0,6.4608,2017-09-26,Phoenix,AZ,33.45,-112.07
6.4572,25.02,32.37,17.82,12.5,1.31,0,6.5018,2017-09-27,Phoenix,AZ,33.45,-112.07
6.3456,25.45,34.08,16.28,20.27,1.59,0,6.3792,2017-09-28,Phoenix,AZ,33.45,-112.07
6.2206,27.58,35.9,19.42,23.8,1.81,0.01,6.2357,2017-09-29,Phoenix,AZ,33.45,-112.07
6.1498,27.83,36.4,19.28,20.8,2.13,0,6.1646,2017-09-30,Phoenix,AZ,33.45,-112.07
6.1421,26.92,35.87,18.3,18.53,2.09,0,6.1702,2017-10-01,Phoenix,AZ,33.45,-112.07
6.0876,24.9,32.76,18.12,28.36,2.35,0,6.1159,2017-10-02,Phoenix,AZ,33.45,-112.07
5.969,25.36,34.91,16.8,27.1,2.35,0,6.001,2017-10-03,Phoenix,AZ,33.45,-112.07
5.9102,28.71,36.43,22.63,21.02,1.41,0,5.9282,2017-10-04,Phoenix,AZ,33.45,-112.07
5.7602,29.04,37.05,23.27,16.93,1.62,0.03,5.832,2017-10-05,Phoenix,AZ,33.45,-112.07
6.0506,27.01,36.33,19.77,11.87,1.47,0,6.1111,2017-10-06,Phoenix,AZ,33.45,-112.07
6.0902,25.59,35.69,17.01,10.21,2.43,0,6.1418,2017-10-07,Phoenix,AZ,33.45,-112.07
5.7518,24.71,34.45,15.09,11.56,1.99,0,5.7842,2017-10-08,Phoenix,AZ,33.45,-112.07
5.7511,23,31.74,16.55,15.97,2.11,0,5.7924,2017-10-09,Phoenix,AZ,33.45,-112.07
5.5874,23.65,33.08,14.64,18.14,3.06,0,5.7154,2017-10-10,Phoenix,AZ,33.45,-112.07
5.5898,26.79,35.76,19.73,20.71,3.07,0,5.6688,2017-10-11,Phoenix,AZ,33.45,-112.07
5.6186,26.43,34.61,18.05,16.97,1.62,0,5.6458,2017-10-12,Phoenix,AZ,33.45,-112.07
5.5423,26.94,34.61,20.3,17.64,1.4,0,5.5565,2017-10-13,Phoenix,AZ,33.45,-112.07
5.4864,26.28,34.65,19.85,17.28,1.2,0,5.5349,2017-10-14,Phoenix,AZ,33.45,-112.07
5.5843,25.65,36.19,16.19,8.45,2.57,0,5.6047,2017-10-15,Phoenix,AZ,33.45,-112.07
5.3047,27.91,37.21,20.29,16.93,2.33,0,5.3724,2017-10-16,Phoenix,AZ,33.45,-112.07
4.7501,28.61,37,21.22,27.56,1.79,0,5.203,2017-10-17,Phoenix,AZ,33.45,-112.07
4.2072,28.15,35.29,20.86,24.47,1.49,0,5.1019,2017-10-18,Phoenix,AZ,33.45,-112.07
5.033,27.05,35.38,20.74,22.37,1.93,0.01,5.1367,2017-10-19,Phoenix,AZ,33.45,-112.07
4.9788,23.6,30.63,17.86,30.96,2.84,0,4.9982,2017-10-20,Phoenix,AZ,33.45,-112.07
4.9438,21.66,29.76,15.68,29.04,1.2,0,5.1084,2017-10-21,Phoenix,AZ,33.45,-112.07
5.1598,22.93,33.88,13.92,12.23,1.92,0,5.1826,2017-10-22,Phoenix,AZ,33.45,-112.07
5.0424,26.27,37.65,17.55,14.61,2.35,0,5.1343,2017-10-23,Phoenix,AZ,33.45,-112.07
5.119,27.63,36.91,21.32,17.53,3.29,0,5.1521,2017-10-24,Phoenix,AZ,33.45,-112.07
4.9546,26.61,34.94,20.36,16.91,2.57,0,4.9843,2017-10-25,Phoenix,AZ,33.45,-112.07
4.8816,24.4,33.39,17.53,17.85,1.93,0,4.914,2017-10-26,Phoenix,AZ,33.45,-112.07
4.985,23.79,32.87,16.94,16.28,2.04,0,5.0378,2017-10-27,Phoenix,AZ,33.45,-112.07
4.896,23.56,33.1,16.18,14.04,2.23,0,4.9238,2017-10-28,Phoenix,AZ,33.45,-112.07
4.8144,24.42,33.09,16.81,17.01,2.02,0,4.8482,2017-10-29,Phoenix,AZ,33.45,-112.07
3.6338,22.7,29.34,16.85,23.54,1.42,0,4.6231,2017-10-30,Phoenix,AZ,33.45,-112.07
3.5333,20.63,26.75,14.68,39.89,1.4,0.03,4.578,2017-10-31,Phoenix,AZ,33.45,-112.07
4.4695,21.29,28.38,16.61,36.92,1.65,0,4.5845,2017-11-01,Phoenix,AZ,33.45,-112.07
4.2209,20.98,27.24,16.07,46.11,1.29,0,4.5461,2017-11-02,Phoenix,AZ,33.45,-112.07
3.433,20.69,26.74,14.01,48.27,1.52,0,4.4402,2017-11-03,Phoenix,AZ,33.45,-112.07
3.4766,21.68,28.19,17.19,40.4,1.8,0,4.422,2017-11-04,Phoenix,AZ,33.45,-112.07
3.683,19.84,26.74,14.7,40.73,1.47,0,4.4266,2017-11-05,Phoenix,AZ,33.45,-112.07
4.0589,20.61,26.84,14.44,37.2,1.12,0,4.3646,2017-11-06,Phoenix,AZ,33.45,-112.07
2.4768,20.86,25.61,17.7,38.54,1.26,0,4.2554,2017-11-07,Phoenix,AZ,33.45,-112.07
4.1124,21.01,27.96,14.8,43.47,0.96,0,4.308,2017-11-08,Phoenix,AZ,33.45,-112.07
4.295,21.83,29.39,15.73,31.1,1.47,0,4.3142,2017-11-09,Phoenix,AZ,33.45,-112.07
4.2115,21.57,29.11,14.63,30.52,1.48,0,4.3032,2017-11-10,Phoenix,AZ,33.45,-112.07
4.3099,22.22,28.87,16.97,22.49,1.13,0,4.3639,2017-11-11,Phoenix,AZ,33.45,-112.07
3.4764,21.47,29.11,14.38,17.01,1.42,0,4.1122,2017-11-12,Phoenix,AZ,33.45,-112.07
3.5522,23.14,29.5,17.51,18.03,1.24,0,4.0867000000000004,2017-11-13,Phoenix,AZ,33.45,-112.07
3.7538,22.51,29.43,16.88,16.66,1.31,0.07,4.1388,2017-11-14,Phoenix,AZ,33.45,-112.07
3.432,20.06,28.17,13.84,15.28,1.41,0,4.0778,2017-11-15,Phoenix,AZ,33.45,-112.07
3.7128,20.93,27.97,14.46,14.51,1.44,0,4.007,2017-11-16,Phoenix,AZ,33.45,-112.07
2.202,21.1,27.22,15.18,24.04,1.62,0.09,3.9312,2017-11-17,Phoenix,AZ,33.45,-112.07
4.14,17.94,25.81,11.88,17.63,2.27,0,4.1597,2017-11-18,Phoenix,AZ,33.45,-112.07
4.1342,18.42,27.46,11.7,13.39,2.33,0,4.1722,2017-11-19,Phoenix,AZ,33.45,-112.07
3.5254,18.15,26.67,11,18.5,1.58,0,4.0282,2017-11-20,Phoenix,AZ,33.45,-112.07
3.3595,19.57,29.73,11.25,19.98,1.5,0,3.9103,2017-11-21,Phoenix,AZ,33.45,-112.07
3.8417,22.46,31.53,16.55,22.12,2.48,0,3.9427,2017-11-22,Phoenix,AZ,33.45,-112.07
3.8206,22.1,32.39,15.33,27.59,1.91,0,3.8657,2017-11-23,Phoenix,AZ,33.45,-112.07
3.8213,21.69,30.3,14.62,22.66,1.5,0,3.8561,2017-11-24,Phoenix,AZ,33.45,-112.07
3.7133,21.67,31.01,14.66,23.6,1.65,0,3.7553,2017-11-25,Phoenix,AZ,33.45,-112.07
3.7368,22.64,33.03,14.44,16.17,1.52,0,3.8424,2017-11-26,Phoenix,AZ,33.45,-112.07
2.467,20.01,29.54,13.49,28.31,2.53,0,3.8189,2017-11-27,Phoenix,AZ,33.45,-112.07
3.4711,16.43,24.73,9.86,32.78,1.6,0,3.8362,2017-11-28,Phoenix,AZ,33.45,-112.07
1.9368,18.59,24.55,14.42,20.91,1.82,0,3.6871,2017-11-29,Phoenix,AZ,33.45,-112.07
1.423,19.43,26.4,15.88,22.46,1.4,0,3.5729,2017-11-30,Phoenix,AZ,33.45,-112.07
3.0814,20.26,26.38,15.99,31.43,1.44,0,3.5148,2017-12-01,Phoenix,AZ,33.45,-112.07
2.9765,19.76,27.68,14.26,30.82,1.33,0,3.4795,2017-12-02,Phoenix,AZ,33.45,-112.07
3.2074,19.49,26.34,14.39,41.55,1.65,0,3.581,2017-12-03,Phoenix,AZ,33.45,-112.07
3.4788,16.33,23.05,11.63,32.89,1.34,0,3.8148,2017-12-04,Phoenix,AZ,33.45,-112.07
2.538,15.16,22.77,10.6,28.49,2.35,0.07,3.6298,2017-12-05,Phoenix,AZ,33.45,-112.07
