ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
1.0404,11.66,13.59,9.01,92.25,1.29,13.47,2.9647,2014-10-28,Seattle,WA,47.61,-122.33
1.95,12.67,15.58,11.03,90.22,0.81,2.99,2.9527,2014-10-29,Seattle,WA,47.61,-122.33
0.5858,12.81,14.55,10.63,93.64,0.58,14.05,2.789,2014-10-30,Seattle,WA,47.61,-122.33
1.295,9.73,12.1,8.11,93.04,0.73,18.64,2.8159,2014-10-31,Seattle,WA,47.61,-122.33
1.6063,8.35,11.73,5.12,92.02,0.82,0.93,2.8529,2014-11-01,Seattle,WA,47.61,-122.33
1.013,8.49,11.64,4.69,96.25,0.98,3.44,2.7086,2014-11-02,Seattle,WA,47.61,-122.33
0.6898,11.43,12.78,10.07,95.56,1.27,9.44,2.3882,2014-11-03,Seattle,WA,47.61,-122.33
0.9847,11.08,14.03,7.38,94.45,1.03,11.44,2.6582,2014-11-04,Seattle,WA,47.61,-122.33
0.6454,11.54,15.06,7.23,96.32,0.68,7.71,2.5325,2014-11-05,Seattle,WA,47.61,-122.33
1.1143,12.3,15.2,7.5,91.15,1.42,10.09,2.5502,2014-11-06,Seattle,WA,47.61,-122.33
2.1046,8,12.71,5.17,91.53,0.7,0.8,2.5805,2014-11-07,Seattle,WA,47.61,-122.33
2.1562,7.37,11.37,4.01,87.63,0.58,1,2.5022,2014-11-08,Seattle,WA,47.61,-122.33
1.3706,8.86,12.35,6.8,90.77,0.9,9.41,2.4941,2014-11-09,Seattle,WA,47.61,-122.33
2.305,6.28,10.71,3.07,85.55,0.84,1.22,2.5507,2014-11-10,Seattle,WA,47.61,-122.33
2.5522,1.63,5.46,-2.37,58.17,1.22,0.03,2.58,2014-11-11,Seattle,WA,47.61,-122.33
2.5618,-0.95,4.21,-3.62,50.62,1.05,0,2.5853,2014-11-12,Seattle,WA,47.61,-122.33
2.0155,0.04,5.77,-2.4,57.48,0.93,0.01,2.4278,2014-11-13,Seattle,WA,47.61,-122.33
2.4775,0.31,5.75,-2.05,64.95,0.83,0,2.4941,2014-11-14,Seattle,WA,47.61,-122.33
2.437,0.87,6.21,-2.16,63.83,0.93,0.05,2.4619,2014-11-15,Seattle,WA,47.61,-122.33
2.3652,0.93,7.59,-2.76,72.27,0.75,0,2.3738,2014-11-16,Seattle,WA,47.61,-122.33
2.1838,2.88,9.09,-0.63,67.71,0.5,0,2.3402,2014-11-17,Seattle,WA,47.61,-122.33
1.3992,3.32,7.3,0.68,80.93,0.6,0,2.2625,2014-11-18,Seattle,WA,47.61,-122.33
1.2494,5.22,8.05,3.75,73.8,0.61,0.76,2.0472,2014-11-19,Seattle,WA,47.61,-122.33
0.7543,7.27,10.59,3.9,95.97,0.78,3.07,2.0285,2014-11-20,Seattle,WA,47.61,-122.33
0.312,8.76,10.97,6.41,91.48,1.25,17.25,2.0141,2014-11-21,Seattle,WA,47.61,-122.33
1.1575,6.41,9.61,5.09,96.41,0.88,6.87,2.0105,2014-11-22,Seattle,WA,47.61,-122.33
1.4009,7.34,10.71,3.72,94.01,1.02,14.35,1.949,2014-11-23,Seattle,WA,47.61,-122.33
0.4814,6.78,10.87,3.69,94.57,1,7.93,1.9008,2014-11-24,Seattle,WA,47.61,-122.33
0.3394,10.7,12.8,8.63,98.01,0.68,22.26,1.8007,2014-11-25,Seattle,WA,47.61,-122.33
0.5722,12.39,13.47,11.84,94.11,1.05,3.1,1.8374,2014-11-26,Seattle,WA,47.61,-122.33
0.7795,12.43,13.96,11.16,93.13,1.4,10.89,1.8257,2014-11-27,Seattle,WA,47.61,-122.33
0.3869,6.82,11.28,0.99,96.44,0.95,29.61,1.8439,2014-11-28,Seattle,WA,47.61,-122.33
1.356,-2.14,0.88,-5.99,83.52,1.11,3.45,1.9862,2014-11-29,Seattle,WA,47.61,-122.33
1.8876,-3.03,1.95,-6.12,74.15,0.81,0,1.9819,2014-11-30,Seattle,WA,47.61,-122.33
1.7539,-0.54,2.91,-2.62,66.94,0.52,0,1.9205,2014-12-01,Seattle,WA,47.61,-122.33
1.8199,-0.46,3.71,-2.47,87.17,0.87,0.01,1.8967,2014-12-02,Seattle,WA,47.61,-122.33
1.4686,1.5,5.69,-1.63,85.65,0.64,0.07,1.7784,2014-12-03,Seattle,WA,47.61,-122.33
0.5916,4.12,6.85,1.86,92.66,0.45,2.69,1.6944,2014-12-04,Seattle,WA,47.61,-122.33
0.5964,6.93,9.14,4.74,89.43,0.65,5.14,1.6584,2014-12-05,Seattle,WA,47.61,-122.33
0.6617,7.99,10.67,6.36,96.84,0.86,8.59,1.7172,2014-12-06,Seattle,WA,47.61,-122.33
1.1784,8.02,10.96,6.28,84.51,0.71,0.06,1.6651,2014-12-07,Seattle,WA,47.61,-122.33
0.5366,9.8,12.37,6.44,86.76,0.92,7.75,1.6082,2014-12-08,Seattle,WA,47.61,-122.33
0.6516,12.3,14.41,9.17,91.37,1.22,20.39,1.5223,2014-12-09,Seattle,WA,47.61,-122.33
0.1238,12.95,14.95,9.47,87.14,1.53,22.3,1.59,2014-12-10,Seattle,WA,47.61,-122.33
0.3158,9.2,11.59,5.95,89.12,1.05,9.45,1.6289,2014-12-11,Seattle,WA,47.61,-122.33
1.1618,7.6,10.48,5.17,94.28,0.82,3.49,1.6901,2014-12-12,Seattle,WA,47.61,-122.33
1.1112,5.97,9.11,3.11,90.31,0.68,0.51,1.662,2014-12-13,Seattle,WA,47.61,-122.33
1.5118,4,9.79,0.57,84.3,0.71,0.02,1.722,2014-12-14,Seattle,WA,47.61,-122.33
0.8954,4.9,9.64,2.87,73.08,0.86,0.12,1.6118,2014-12-15,Seattle,WA,47.61,-122.33
0.6216,5.34,8.77,4.13,85.22,0.76,1.32,1.591,2014-12-16,Seattle,WA,47.61,-122.33
0.6833,6.14,9.5,4.54,84.39,0.64,2.59,1.5816,2014-12-17,Seattle,WA,47.61,-122.33
0.408,6.67,9.12,3.42,94.86,0.98,9.48,1.5422,2014-12-18,Seattle,WA,47.61,-122.33
0.8818,7.22,9.34,6.14,94.64,1.02,3,1.6001,2014-12-19,Seattle,WA,47.61,-122.33
0.4022,7.92,11.52,5.4,96.04,1.24,25.31,1.523,2014-12-20,Seattle,WA,47.61,-122.33
0.8664,8.68,10.09,6.73,96.06,0.92,5.55,1.553,2014-12-21,Seattle,WA,47.61,-122.33
0.8935,5.86,9.7,3.1,94.12,0.79,0.57,1.6375,2014-12-22,Seattle,WA,47.61,-122.33
0.4906,6.95,10.93,3.12,92.9,0.89,19.81,1.512,2014-12-23,Seattle,WA,47.61,-122.33
1.0409,4.14,7.37,2.69,94.25,0.59,7.25,1.6452,2014-12-24,Seattle,WA,47.61,-122.33
1.0322,3.54,7.97,0.88,92.78,0.7,0.97,1.631,2014-12-25,Seattle,WA,47.61,-122.33
0.8558,2.35,5.66,0.06,94.95,0.69,0.74,1.6183,2014-12-26,Seattle,WA,47.61,-122.33
0.7243,5.01,7.79,2.73,96.94,0.99,9.22,1.5701,2014-12-27,Seattle,WA,47.61,-122.33
1.0003,3.84,6.36,2.46,93.22,0.56,5.77,1.705,2014-12-28,Seattle,WA,47.61,-122.33
1.5749,0.29,3.02,-4.25,85.9,0.97,2.01,1.7263,2014-12-29,Seattle,WA,47.61,-122.33
1.7702,-2.72,1.31,-5.25,67.18,0.7,0,1.7978,2014-12-30,Seattle,WA,47.61,-122.33
1.752,-1.49,1.23,-3.23,72.45,0.69,0,1.7614,2014-12-31,Seattle,WA,47.61,-122.33
1.6447,-0.18,3.47,-2.89,75.6,0.45,0.01,1.7134,2015-01-01,Seattle,WA,47.61,-122.33
0.6542,1.26,4.12,-0.71,93.47,0.81,1.42,1.667,2015-01-02,Seattle,WA,47.61,-122.33
0.7858,2.69,6.32,0.99,87.91,0.76,0.86,1.7047,2015-01-03,Seattle,WA,47.61,-122.33
0.378,3.79,8.57,0.71,97.21,1.19,27.07,1.6594,2015-01-04,Seattle,WA,47.61,-122.33
0.3557,9.49,10.13,8.92,98.11,0.88,28.8,1.6188,2015-01-05,Seattle,WA,47.61,-122.33
0.8496,8.05,10.5,5.38,92.81,0.33,0.4,1.7486,2015-01-06,Seattle,WA,47.61,-122.33
1.1664,5.6,9.73,3.46,91.6,0.51,0.34,1.7854,2015-01-07,Seattle,WA,47.61,-122.33
1.1561,4.27,8.16,2.19,91.02,0.57,0.03,1.7981,2015-01-08,Seattle,WA,47.61,-122.33
1.1172,5.56,8.37,3.78,83.09,0.6,0.13,1.7326,2015-01-09,Seattle,WA,47.61,-122.33
0.474,5.54,7.28,4.58,94.96,0.67,2.14,1.7717,2015-01-10,Seattle,WA,47.61,-122.33
0.721,6.41,8.79,5.06,93.99,0.54,1.51,1.8151,2015-01-11,Seattle,WA,47.61,-122.33
1.2691,6.09,11.35,3.57,81.64,0.57,0.14,1.8276,2015-01-12,Seattle,WA,47.61,-122.33
1.3553,4.08,8.86,0.53,88.67,0.59,0.03,1.8689,2015-01-13,Seattle,WA,47.61,-122.33
1.7153,3.18,9.36,-0.36,82.99,0.66,0,1.9877,2015-01-14,Seattle,WA,47.61,-122.33
0.4814,4.45,8.4,-0.2,89.01,0.96,8.26,1.8684,2015-01-15,Seattle,WA,47.61,-122.33
1.5744,6.08,9.7,2.91,94.63,0.9,3.49,2.0366,2015-01-16,Seattle,WA,47.61,-122.33
0.3643,6.85,13.07,3.44,93.28,0.78,25.63,1.932,2015-01-17,Seattle,WA,47.61,-122.33
0.8138,9.02,12.89,6.64,91.55,1.54,13.21,2.0258,2015-01-18,Seattle,WA,47.61,-122.33
1.453,6.38,9.25,4.64,94.35,0.65,3.6,2.0789,2015-01-19,Seattle,WA,47.61,-122.33
1.8398,4.63,9.11,0.8,89.91,0.7,0.08,2.083,2015-01-20,Seattle,WA,47.61,-122.33
1.2876,3.9,8.39,0.13,89.12,0.52,0.02,2.0842,2015-01-21,Seattle,WA,47.61,-122.33
1.0805,6.2,8.94,4.37,88.93,0.68,2.54,2.0297,2015-01-22,Seattle,WA,47.61,-122.33
0.4181,9.25,10.77,5.44,95.33,1.1,9,2.0551,2015-01-23,Seattle,WA,47.61,-122.33
0.9914,11.06,12.59,9.46,97.75,0.73,4.76,2.1346,2015-01-24,Seattle,WA,47.61,-122.33
1.6891,10.2,16.92,7.11,87.43,0.46,0.11,2.196,2015-01-25,Seattle,WA,47.61,-122.33
2.1017,9.98,14.83,6.71,87.33,0.66,0.03,2.2738,2015-01-26,Seattle,WA,47.61,-122.33
1.1395,7.94,9.88,5.52,95.11,0.68,0.54,2.2152,2015-01-27,Seattle,WA,47.61,-122.33
1.7813,6.59,11.41,3.84,84.93,0.57,0.5,2.382,2015-01-28,Seattle,WA,47.61,-122.33
2.2646,5.71,11.8,2.93,91.05,0.56,0.08,2.3731,2015-01-29,Seattle,WA,47.61,-122.33
1.9027,5.95,11.5,2.53,85.74,0.33,0.01,2.4679,2015-01-30,Seattle,WA,47.61,-122.33
1.2156,4.76,9.3,1.71,92.35,0.65,0.14,2.4946,2015-01-31,Seattle,WA,47.61,-122.33
0.7366,5.94,7.39,3.95,93.99,0.83,2.7,2.4571,2015-02-01,Seattle,WA,47.61,-122.33
1.0853,7.03,10.21,5.08,95.33,0.79,7.7,2.4866,2015-02-02,Seattle,WA,47.61,-122.33
1.0193,7.34,9.11,5.85,95.06,0.61,2.79,2.489,2015-02-03,Seattle,WA,47.61,-122.33
0.7289,7.04,9.67,4.55,94.01,0.55,5.58,2.4967,2015-02-04,Seattle,WA,47.61,-122.33
0.9024,11.34,13.68,7.66,93.55,1.21,23.08,2.5913,2015-02-05,Seattle,WA,47.61,-122.33
0.5988,11.58,12.76,9.62,90.29,1.41,27.53,2.6974,2015-02-06,Seattle,WA,47.61,-122.33
1.009,9.69,11.96,8.1,93.5,1.04,20.81,2.7434,2015-02-07,Seattle,WA,47.61,-122.33
1.439,9.65,13.1,7.37,93.29,0.56,9.12,2.7794,2015-02-08,Seattle,WA,47.61,-122.33
1.3334,9.55,13.4,7.46,93.2,0.54,6.36,2.8579,2015-02-09,Seattle,WA,47.61,-122.33
1.6661,8.96,10.92,5.9,92.15,0.72,4.42,2.9263,2015-02-10,Seattle,WA,47.61,-122.33
1.1508,8.88,14.53,4.66,88.69,0.39,0.39,2.9098,2015-02-11,Seattle,WA,47.61,-122.33
1.3394,10.17,14.86,7.73,77.89,0.55,0.16,2.8939,2015-02-12,Seattle,WA,47.61,-122.33
2.1516,10.37,16.89,6.78,76.12,0.48,0.45,2.9443,2015-02-13,Seattle,WA,47.61,-122.33
2.0578,8.85,13.38,4.12,89.34,0.58,0.49,3.12,2015-02-14,Seattle,WA,47.61,-122.33
3.1253,5.95,10.43,3.54,88.99,0.9,0.04,3.3024,2015-02-15,Seattle,WA,47.61,-122.33
3.0086,6.59,12.83,3.19,82.03,0.62,0.01,3.3394,2015-02-16,Seattle,WA,47.61,-122.33
3.3718,7.65,13.98,2.56,75.35,0.64,0,3.413,2015-02-17,Seattle,WA,47.61,-122.33
1.7434,6.93,10.58,2.94,88.58,0.86,0.22,3.3228,2015-02-18,Seattle,WA,47.61,-122.33
1.2235,7.8,11.17,6.32,96.07,0.57,2.85,3.2628,2015-02-19,Seattle,WA,47.61,-122.33
1.7414,7.71,11.23,5.1,88.14,0.42,1.74,3.4829,2015-02-20,Seattle,WA,47.61,-122.33
3.2155,6.11,11.08,2.88,88.13,0.82,0.85,3.6293,2015-02-21,Seattle,WA,47.61,-122.33
3.1037,5.16,10.43,1.97,71.6,0.72,0,3.7766,2015-02-22,Seattle,WA,47.61,-122.33
3.7488,6.26,11.44,1.24,65.18,0.47,0,3.7632,2015-02-23,Seattle,WA,47.61,-122.33
3.204,6.83,12.2,2.36,74.87,0.62,0.02,3.7598,2015-02-24,Seattle,WA,47.61,-122.33
1.4794,6.19,8.34,3.97,96.61,0.64,2.65,3.6401,2015-02-25,Seattle,WA,47.61,-122.33
1.7846,7.83,11.3,4.79,92.47,0.55,6.23,3.7219,2015-02-26,Seattle,WA,47.61,-122.33
1.6217,6.52,8.31,5.17,94.65,0.76,16.28,3.8746,2015-02-27,Seattle,WA,47.61,-122.33
4.0992,5.48,10.66,1.87,76.56,0.9,0.18,4.1434,2015-02-28,Seattle,WA,47.61,-122.33
3.0427,6.24,10.47,1.46,71.99,0.58,0.4,4.0579,2015-03-01,Seattle,WA,47.61,-122.33
3.4162,5.21,9.49,2.23,82.06,1.13,0.08,4.0632,2015-03-02,Seattle,WA,47.61,-122.33
4.1962,4.06,8.88,-0.47,64.87,0.85,0,4.2665,2015-03-03,Seattle,WA,47.61,-122.33
4.1158,5.25,9.82,1.54,60.12,0.72,0,4.2336,2015-03-04,Seattle,WA,47.61,-122.33
3.6238,8.29,12.45,4.53,55.48,0.38,0,4.1486,2015-03-05,Seattle,WA,47.61,-122.33
3.7872,8.82,14.3,5.15,64.8,0.52,0,4.1885,2015-03-06,Seattle,WA,47.61,-122.33
4.356,7.85,13.46,3.4,79.83,0.74,0,4.3831,2015-03-07,Seattle,WA,47.61,-122.33
4.3562,9.33,15.57,2.95,81.85,0.61,0.03,4.4712,2015-03-08,Seattle,WA,47.61,-122.33
3.5911,9.37,14.92,4.41,82.44,0.7,0,4.4842,2015-03-09,Seattle,WA,47.61,-122.33
3.162,9.36,14.67,5.08,83.13,0.5,0.47,4.6176,2015-03-10,Seattle,WA,47.61,-122.33
1.6258,11.16,13.87,9.24,93.58,0.85,4.84,4.4645,2015-03-11,Seattle,WA,47.61,-122.33
3.2057,11.87,15.16,9.64,85.95,0.73,1.17,4.6058,2015-03-12,Seattle,WA,47.61,-122.33
2.7257,12.36,18.49,7.73,82.08,0.54,2.4,4.5876,2015-03-13,Seattle,WA,47.61,-122.33
2.3179,11.72,14.56,8.81,90.21,1.09,16.91,4.6882,2015-03-14,Seattle,WA,47.61,-122.33
0.7373,7.57,10.81,4.19,95.71,0.83,41.75,4.7294,2015-03-15,Seattle,WA,47.61,-122.33
3.7939,7.6,11.45,3.69,84.89,0.67,3.35,4.9963,2015-03-16,Seattle,WA,47.61,-122.33
2.597,8.79,13.19,5.91,85.58,0.6,0.51,4.8823,2015-03-17,Seattle,WA,47.61,-122.33
3.265,9.25,13.62,5.94,87.32,0.59,0.96,4.9322,2015-03-18,Seattle,WA,47.61,-122.33
2.0398,10.32,14.69,7.24,83.06,0.75,0.9,4.937,2015-03-19,Seattle,WA,47.61,-122.33
1.6498,10.6,14.2,7.84,86.7,0.87,4.56,4.8468,2015-03-20,Seattle,WA,47.61,-122.33
2.9544,9.42,12.26,7.03,89.57,1.12,6.05,5.1636,2015-03-21,Seattle,WA,47.61,-122.33
1.692,8.37,11.74,5.58,87.28,0.79,2.3,5.1288,2015-03-22,Seattle,WA,47.61,-122.33
1.7849,6.86,9.93,4.92,91.79,0.85,6.23,5.2999,2015-03-23,Seattle,WA,47.61,-122.33
3.5503,7.98,12.13,4.69,85.94,0.78,5.26,5.4118,2015-03-24,Seattle,WA,47.61,-122.33
1.662,10.7,13.55,6.85,93.77,1.11,12.14,5.0902,2015-03-25,Seattle,WA,47.61,-122.33
4.974,14.15,19.61,9.02,74.34,0.48,0.64,5.4122,2015-03-26,Seattle,WA,47.61,-122.33
3.9674,12.07,16.65,8.27,85.51,0.76,1.95,5.3971,2015-03-27,Seattle,WA,47.61,-122.33
3.2354,10.1,14.17,7.53,83.99,1.08,1.73,5.5634,2015-03-28,Seattle,WA,47.61,-122.33
2.2534,10.12,13.64,6.42,88.54,0.9,0.42,5.4372,2015-03-29,Seattle,WA,47.61,-122.33
3.9478,11.6,15.65,8.16,87.93,0.71,0.7,5.4886,2015-03-30,Seattle,WA,47.61,-122.33
3.5707,8.12,11.57,5.02,84.99,0.86,5.84,5.8222,2015-03-31,Seattle,WA,47.61,-122.33
3.6288,7.23,10.49,4.79,86.19,0.61,3.95,5.9998,2015-04-01,Seattle,WA,47.61,-122.33
3.9554,7.47,11.69,3.53,83.41,0.65,1.78,5.8382,2015-04-02,Seattle,WA,47.61,-122.33
2.8742,6.51,10.48,2.51,86.54,1.01,2.06,5.8601,2015-04-03,Seattle,WA,47.61,-122.33
4.3874,6.77,11.51,1.02,77.91,0.68,0.27,6.0218,2015-04-04,Seattle,WA,47.61,-122.33
4.8314,8.34,14.51,2.52,70.18,0.55,0.05,6.0252,2015-04-05,Seattle,WA,47.61,-122.33
3.8153,7.3,12.08,3.79,82.71,0.7,1.01,6.2333,2015-04-06,Seattle,WA,47.61,-122.33
3.306,7.87,12.68,3.83,83.28,0.64,0.43,6.1807,2015-04-07,Seattle,WA,47.61,-122.33
4.3596,10.3,15.28,5.17,73.53,0.49,0.89,6.1872,2015-04-08,Seattle,WA,47.61,-122.33
5.406,10.54,16.03,4.27,73.87,0.59,0.32,6.2734,2015-04-09,Seattle,WA,47.61,-122.33
2.5589,8.78,11.56,6.15,84.68,1.28,6.53,6.1915,2015-04-10,Seattle,WA,47.61,-122.33
4.2434,6.8,10.09,4.15,85.13,1.14,4.72,6.6024,2015-04-11,Seattle,WA,47.61,-122.33
3.9511,7.57,11.59,3.73,81.57,0.78,0.92,6.3247,2015-04-12,Seattle,WA,47.61,-122.33
2.1614,6.65,9.36,3.37,88.3,0.81,7.76,6.5818,2015-04-13,Seattle,WA,47.61,-122.33
4.4093,6.34,10.52,2.87,83.5,0.75,4.48,6.8129,2015-04-14,Seattle,WA,47.61,-122.33
5.6023,7.42,12.74,1.99,74.07,0.62,0.29,6.6564,2015-04-15,Seattle,WA,47.61,-122.33
6.6972,9.27,15.31,3.46,77.61,0.83,0,6.7668,2015-04-16,Seattle,WA,47.61,-122.33
6.341,11.36,17.83,6.38,80.26,0.7,0,6.888,2015-04-17,Seattle,WA,47.61,-122.33
6.985,10.61,16.7,4.86,80.22,0.76,0,7.0822,2015-04-18,Seattle,WA,47.61,-122.33
6.6384,11.79,17.95,6.39,78.97,0.82,0,6.8986,2015-04-19,Seattle,WA,47.61,-122.33
6.876,13.76,20.96,6.3,71.07,0.69,0,6.9108,2015-04-20,Seattle,WA,47.61,-122.33
3.6317,12.6,17.83,5.89,76.92,0.4,1.99,6.5731,2015-04-21,Seattle,WA,47.61,-122.33
5.5651,8.84,14.48,3.52,74.91,0.48,0.46,7.2055,2015-04-22,Seattle,WA,47.61,-122.33
2.7888,7.14,10.71,4.58,87.8,1.13,3.86,7.0675,2015-04-23,Seattle,WA,47.61,-122.33
4.266,7.81,11.25,5.38,86.07,1.16,5.63,7.2737,2015-04-24,Seattle,WA,47.61,-122.33
4.9267,9.05,13.32,4.64,73.53,0.39,1.97,7.3594,2015-04-25,Seattle,WA,47.61,-122.33
3.7063,9.15,12.84,4.17,80.94,0.81,0.27,7.0272,2015-04-26,Seattle,WA,47.61,-122.33
6.1788,15.69,23.39,9.51,78.93,0.54,0.7,7.0579,2015-04-27,Seattle,WA,47.61,-122.33
3.3593,12.02,15.3,6.99,88.71,0.53,3.43,7.2737,2015-04-28,Seattle,WA,47.61,-122.33
5.3522,9.77,14.6,5.69,83.46,0.79,0.94,7.3147,2015-04-29,Seattle,WA,47.61,-122.33
