ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
2.472,-4.29,1.47,-8.58,81.13,8.03,0.27,2.7871,2022-01-09,Chicago,IL,41.88,-87.63
2.2289,-8.73,-7.13,-10.95,88.68,6.93,0.1,2.7739,2022-01-10,Chicago,IL,41.88,-87.63
2.088,-5.03,0.64,-11.22,81.86,7.61,0,2.6369,2022-01-11,Chicago,IL,41.88,-87.63
1.1268,1.19,2.75,-0.63,91.12,3.66,0.01,2.6246,2022-01-12,Chicago,IL,41.88,-87.63
1.6812,2.46,3.22,1.68,88.83,3.28,0,2.5526,2022-01-13,Chicago,IL,41.88,-87.63
0.7824,-0.03,2.07,-2.61,81.84,6.52,0.3,2.6458,2022-01-14,Chicago,IL,41.88,-87.63
1.9702,-3.98,-3.11,-5.31,81.03,6.44,0.15,2.8301,2022-01-15,Chicago,IL,41.88,-87.63
2.1862,-4.26,-2.43,-6.66,77.51,3.15,0.09,2.8526,2022-01-16,Chicago,IL,41.88,-87.63
0.9264,-2.51,-0.84,-3.74,82.8,6.51,0.04,2.9242,2022-01-17,Chicago,IL,41.88,-87.63
1.8334,-0.04,4.44,-4.49,85.09,6.98,0,2.6462,2022-01-18,Chicago,IL,41.88,-87.63
1.8269,-4.5,2.21,-6.87,82.49,8.04,0.05,2.9981,2022-01-19,Chicago,IL,41.88,-87.63
2.2858,-7.51,-6.61,-9.31,87.77,5.11,0.25,3.137,2022-01-20,Chicago,IL,41.88,-87.63
2.3066,-5.51,-3.99,-6.61,76.96,3.41,0.06,3.1334,2022-01-21,Chicago,IL,41.88,-87.63
1.7988,-3.87,-0.6,-5.9,77.15,7.66,0.38,2.9755,2022-01-22,Chicago,IL,41.88,-87.63
1.6466,-5.82,-3.65,-9.07,84.43,5.04,3.77,3.0838,2022-01-23,Chicago,IL,41.88,-87.63
1.1258,-5.62,-3.12,-8.33,90.1,6.39,3.4,2.9825,2022-01-24,Chicago,IL,41.88,-87.63
2.3914,-9.96,-7.13,-13.25,89.02,6.35,0.02,3.3163,2022-01-25,Chicago,IL,41.88,-87.63
2.2742,-11.6,-8.75,-14.24,93.76,5.64,0.02,3.3854,2022-01-26,Chicago,IL,41.88,-87.63
1.6296,-3.2,-0.11,-8.32,81.25,6.62,0.13,3.1286,2022-01-27,Chicago,IL,41.88,-87.63
1.8809,-4.42,-2.48,-7.76,79.15,3.64,0.66,3.3946,2022-01-28,Chicago,IL,41.88,-87.63
1.9205,-7.18,-4.64,-10.58,80.99,3.9,0,3.2057,2022-01-29,Chicago,IL,41.88,-87.63
1.83,-2.96,-1.14,-6.68,81.37,2.77,0.01,3.09,2022-01-30,Chicago,IL,41.88,-87.63
2.1758,-0.57,0.66,-2,77.3,4.59,0,3.0804,2022-01-31,Chicago,IL,41.88,-87.63
1.1899,1.75,5.32,-0.52,88.69,6.24,3.72,2.8836,2022-02-01,Chicago,IL,41.88,-87.63
0.6475,-3.74,-0.83,-4.8,84.97,8.06,10.54,3.3763,2022-02-02,Chicago,IL,41.88,-87.63
1.1386,-3.5,-3.13,-4.98,79.07,7.63,0.22,3.4783,2022-02-03,Chicago,IL,41.88,-87.63
2.6604,-5.63,-4.01,-7.68,79.77,4.13,0.4,3.7102,2022-02-04,Chicago,IL,41.88,-87.63
3.0384,-8.28,-6.03,-10.35,89.94,6.4,0.07,3.6763,2022-02-05,Chicago,IL,41.88,-87.63
3.414,-3.95,0.5,-7.97,93.71,6.74,0.02,3.6638,2022-02-06,Chicago,IL,41.88,-87.63
2.239,-5.49,-2.62,-7.5,80.69,4.28,0,3.8731,2022-02-07,Chicago,IL,41.88,-87.63
3.1529,-3.03,1.44,-8.43,91.7,5.63,0,3.4898,2022-02-08,Chicago,IL,41.88,-87.63
2.2841,1.15,3.32,-1.04,88.84,5.46,0.2,3.7735,2022-02-09,Chicago,IL,41.88,-87.63
1.1244,-1.3,0.22,-2.27,79.34,5.85,0.21,3.9461,2022-02-10,Chicago,IL,41.88,-87.63
2.047,1.6,4.47,-3,84.6,7.56,2.85,3.7015,2022-02-11,Chicago,IL,41.88,-87.63
3.1478,-7.65,-4.1,-8.68,74.25,5.37,0.11,4.1753,2022-02-12,Chicago,IL,41.88,-87.63
2.8469,-9.46,-8.26,-10.1,79.8,3.69,0.36,4.1827,2022-02-13,Chicago,IL,41.88,-87.63
2.6758,-7.19,-4.63,-9.86,73.91,2.42,0.05,4.0814,2022-02-14,Chicago,IL,41.88,-87.63
3.4111,-2.11,2.74,-6.34,79.16,5.4,0,3.8892,2022-02-15,Chicago,IL,41.88,-87.63
1.7347,5.52,7.36,2.09,91.56,7.9,12.1,3.7836,2022-02-16,Chicago,IL,41.88,-87.63
0.8527,-2.37,0.99,-6.75,80.74,8.86,14.81,4.0056,2022-02-17,Chicago,IL,41.88,-87.63
3.9156,-5.77,-0.51,-10.9,80.11,8.25,0.15,4.4242,2022-02-18,Chicago,IL,41.88,-87.63
4.1674,-9,-6.69,-11.72,79.59,7.16,0,4.5797,2022-02-19,Chicago,IL,41.88,-87.63
4.1035,0.33,6.13,-7.02,84.02,8.24,0,4.2338,2022-02-20,Chicago,IL,41.88,-87.63
3.6658,2.76,6.13,0.77,97.28,3,0.66,4.0265,2022-02-21,Chicago,IL,41.88,-87.63
0.8738,1.46,5.87,-4.42,93.39,4.15,14.37,3.864,2022-02-22,Chicago,IL,41.88,-87.63
3.1951,-5.31,-3.78,-7.58,76.79,5.9,0.03,4.4664,2022-02-23,Chicago,IL,41.88,-87.63
1.8259,-2.93,-1.82,-4.07,80.44,5.11,2.85,4.2257,2022-02-24,Chicago,IL,41.88,-87.63
2.7444,-3.47,-2.78,-5.06,79.85,3.95,1.45,4.6097,2022-02-25,Chicago,IL,41.88,-87.63
4.4282,-3.69,0.53,-8.02,78.78,6.07,0.01,4.7532,2022-02-26,Chicago,IL,41.88,-87.63
4.6738,-0.73,2.21,-4.57,77.31,4.2,0,4.7378,2022-02-27,Chicago,IL,41.88,-87.63
4.3594,1.66,7.15,-3.53,77.36,4.27,0.03,4.6973,2022-02-28,Chicago,IL,41.88,-87.63
2.6664,2.23,4.31,-0.63,87.32,3.25,0,4.5994,2022-03-01,Chicago,IL,41.88,-87.63
3.7368,2.38,7.63,-0.89,83.4,3.99,0.14,4.4647,2022-03-02,Chicago,IL,41.88,-87.63
3.4044,-1.65,-0.16,-2.85,68.77,4.29,0,4.8677,2022-03-03,Chicago,IL,41.88,-87.63
3.2472,0.48,2.46,-1.9,68.83,3.79,0,4.6121,2022-03-04,Chicago,IL,41.88,-87.63
3.4778,7.57,12.55,1.32,86.41,6.54,1.97,4.4566,2022-03-05,Chicago,IL,41.88,-87.63
3.7392,3.61,10.86,0.56,81.08,6.76,1.75,5.0594,2022-03-06,Chicago,IL,41.88,-87.63
2.1113,-0.18,1.66,-3.87,83.77,5.16,8.4,5.0674,2022-03-07,Chicago,IL,41.88,-87.63
4.549,-1.93,2.05,-5.44,77.36,2.91,0,5.213,2022-03-08,Chicago,IL,41.88,-87.63
5.1031,-0.47,3.18,-2.72,76.6,3.45,0.02,5.2171,2022-03-09,Chicago,IL,41.88,-87.63
3.3523,-3.78,-2.72,-4.6,75.51,3.9,1.94,5.0102,2022-03-10,Chicago,IL,41.88,-87.63
3.377,-3.69,0.31,-7.87,66.69,5.89,0.51,5.5382,2022-03-11,Chicago,IL,41.88,-87.63
4.5485,-7.79,-5.19,-10.74,72.82,6.52,0.01,5.7684,2022-03-12,Chicago,IL,41.88,-87.63
5.3544,1.05,6.56,-5.82,73.49,5.4,0.03,5.4382,2022-03-13,Chicago,IL,41.88,-87.63
4.6884,4.83,9.63,0.82,81.35,2.89,0,5.4247,2022-03-14,Chicago,IL,41.88,-87.63
4.4681,1.94,4.48,0.9,95.63,2.13,0,5.1842,2022-03-15,Chicago,IL,41.88,-87.63
4.0349,6.9,12.31,0.75,85.51,3.49,0,5.3635,2022-03-16,Chicago,IL,41.88,-87.63
3.9019,7.14,14.59,4.3,89.81,2.92,0,5.087,2022-03-17,Chicago,IL,41.88,-87.63
1.4143,3.65,4.38,3.06,94.48,5.57,13.87,4.967,2022-03-18,Chicago,IL,41.88,-87.63
1.5156,2.86,4.18,1.66,89.6,4.76,3.79,5.5975,2022-03-19,Chicago,IL,41.88,-87.63
5.7048,6.9,12.57,0.19,65.3,2.1,0,5.7679,2022-03-20,Chicago,IL,41.88,-87.63
5.3642,9.11,14.56,4.13,76.72,3.11,0,5.562,2022-03-21,Chicago,IL,41.88,-87.63
1.8816,6.73,8.04,4.87,93.2,5.76,6.34,5.1643,2022-03-22,Chicago,IL,41.88,-87.63
2.2894,8.43,12.81,5.25,91.26,4.74,9.56,5.4449,2022-03-23,Chicago,IL,41.88,-87.63
1.985,4.09,4.96,1.99,91.09,3.16,6.08,5.7912,2022-03-24,Chicago,IL,41.88,-87.63
2.6057,3.52,6.78,1.16,79.99,5.91,0.89,5.995,2022-03-25,Chicago,IL,41.88,-87.63
1.8598,-0.51,1.03,-1.7,69.21,7.83,0.21,6.4135,2022-03-26,Chicago,IL,41.88,-87.63
6.282,-1.73,-0.04,-2.97,60.36,5.56,0,6.6607,2022-03-27,Chicago,IL,41.88,-87.63
6.2834,-1.95,-1.18,-2.74,65.35,4.48,0,6.4562,2022-03-28,Chicago,IL,41.88,-87.63
2.443,1.69,4.28,-0.98,69.45,6.66,0.03,5.6347,2022-03-29,Chicago,IL,41.88,-87.63
0.9434,7.81,11.05,2.93,97.6,5.43,25.94,5.6774,2022-03-30,Chicago,IL,41.88,-87.63
1.9781,2.54,7.59,0.57,85.92,5.34,9.63,6.3782,2022-03-31,Chicago,IL,41.88,-87.63
5.5925,1.21,4.03,-0.87,77.19,4.04,0.15,6.6595,2022-04-01,Chicago,IL,41.88,-87.63
2.0297,1.65,3.87,0.35,90.19,4.18,6.9,6.0146,2022-04-02,Chicago,IL,41.88,-87.63
4.9118,2.6,5.5,0.36,88.91,2.81,0.64,6.4505,2022-04-03,Chicago,IL,41.88,-87.63
3.4874,5.59,7.41,3.27,85.1,3.19,4.43,6.3674,2022-04-04,Chicago,IL,41.88,-87.63
4.3445,5.4,7.7,2.09,89.97,2.81,0.3,5.976,2022-04-05,Chicago,IL,41.88,-87.63
3.6922,6.83,9.48,3.94,81.86,5.34,16.55,6.6048,2022-04-06,Chicago,IL,41.88,-87.63
2.9047,4.12,5.28,2.4,83.62,6.24,1.28,6.8347,2022-04-07,Chicago,IL,41.88,-87.63
2.9342,2.37,4.32,0.38,88.63,4,3.98,6.893,2022-04-08,Chicago,IL,41.88,-87.63
4.6594,2.97,5.79,0.26,75.83,3.61,0.23,7.0274,2022-04-09,Chicago,IL,41.88,-87.63
6.2076,6.96,10.38,2.01,71.56,4.97,0.02,6.6821,2022-04-10,Chicago,IL,41.88,-87.63
2.8315,8.97,10.75,7.15,76.41,3.21,0,6.6636,2022-04-11,Chicago,IL,41.88,-87.63
5.0815,10.09,13.05,4.91,77.51,4.33,0.05,6.6475,2022-04-12,Chicago,IL,41.88,-87.63
1.5581,11.17,13.93,3.88,96.36,6.37,11.59,6.1894,2022-04-13,Chicago,IL,41.88,-87.63
7.1357,5.01,7.81,1.3,65.13,8.41,0,7.4364,2022-04-14,Chicago,IL,41.88,-87.63
4.4299,5.04,7.97,3.02,67.83,4.93,0.43,6.5736,2022-04-15,Chicago,IL,41.88,-87.63
6.894,3.18,6.35,0.44,68.55,4.44,0,7.3951,2022-04-16,Chicago,IL,41.88,-87.63
5.5918,2.16,3.11,1.09,71.97,4.2,0.06,7.2989,2022-04-17,Chicago,IL,41.88,-87.63
1.3558,2.71,5.03,0.83,81.55,4.53,4.26,7.0932,2022-04-18,Chicago,IL,41.88,-87.63
5.4084,4.03,6.98,1.25,75.05,4.57,0.01,7.4225,2022-04-19,Chicago,IL,41.88,-87.63
2.1492,6.5,9.38,2.37,83.49,6.49,5.71,6.1829,2022-04-20,Chicago,IL,41.88,-87.63
7.0798,10.13,13.09,7.46,74.06,3.49,0.57,7.4441,2022-04-21,Chicago,IL,41.88,-87.63
1.3879,8.34,11.52,6.02,90.18,4.5,19.81,6.3619,2022-04-22,Chicago,IL,41.88,-87.63
5.7149,14.16,17.57,10.81,88.89,5.82,0.15,7.0123,2022-04-23,Chicago,IL,41.88,-87.63
2.1602,13.06,15.35,8.54,91.24,5.33,7.07,6.5206,2022-04-24,Chicago,IL,41.88,-87.63
3.8729,7.02,8.31,3.58,76.08,4.15,0.36,7.4508,2022-04-25,Chicago,IL,41.88,-87.63
5.6556,4.7,7.54,2.46,71.54,4.88,0,7.8497,2022-04-26,Chicago,IL,41.88,-87.63
5.4854,1.97,3.4,0.67,74.97,4.14,0.03,7.2168,2022-04-27,Chicago,IL,41.88,-87.63
2.88,5.71,7.17,3.28,84.6,4.53,0.13,6.768,2022-04-28,Chicago,IL,41.88,-87.63
4.0714,8.66,11.33,5.86,77.88,4.98,0.6,6.8947,2022-04-29,Chicago,IL,41.88,-87.63
2.6083,11.15,15.03,7.55,87.34,7.24,18.24,6.4973,2022-04-30,Chicago,IL,41.88,-87.63
1.9903,8.47,9.58,7.29,85.82,4.6,0.14,7.6298,2022-05-01,Chicago,IL,41.88,-87.63
3.3787,7.45,10.57,5.28,85.5,2.68,0.02,7.4513,2022-05-02,Chicago,IL,41.88,-87.63
1.6121,6.38,6.95,5.66,93.43,7.35,27.62,7.3469,2022-05-03,Chicago,IL,41.88,-87.63
6.7738,5.62,6.81,4.48,90.77,4.28,0.01,7.6814,2022-05-04,Chicago,IL,41.88,-87.63
1.597,7.1,9.03,4.37,94.21,2.79,4.07,6.5318,2022-05-05,Chicago,IL,41.88,-87.63
1.4573,7.95,8.63,7.38,88.99,6.5,9.52,7.243,2022-05-06,Chicago,IL,41.88,-87.63
7.986,8.14,10.44,6.27,75.58,4.32,0,8.0131,2022-05-07,Chicago,IL,41.88,-87.63
4.4268,9.94,14.07,5.56,76.19,4.18,0.01,7.6044,2022-05-08,Chicago,IL,41.88,-87.63
6.7202,13.66,18.04,8.86,82.65,5.88,0,7.385,2022-05-09,Chicago,IL,41.88,-87.63
5.8262,17.14,20.56,13.49,95.53,3.87,0,6.9466,2022-05-10,Chicago,IL,41.88,-87.63
5.7134,19.28,22.24,16.74,96.08,2.89,0,6.696,2022-05-11,Chicago,IL,41.88,-87.63
7.3699,18.49,22.84,15.53,77.92,3.71,0,7.5254,2022-05-12,Chicago,IL,41.88,-87.63
7.5809,18.5,23.04,13.93,77.64,3.41,0,7.6922,2022-05-13,Chicago,IL,41.88,-87.63
5.5826,16.77,20.94,14.85,84.12,2.43,0.12,7.4515,2022-05-14,Chicago,IL,41.88,-87.63
4.2672,15.13,17.58,12.29,82.44,2.65,1.24,7.7532,2022-05-15,Chicago,IL,41.88,-87.63
7.3798,14.97,18.23,11.74,72.41,3.51,0,8.1379,2022-05-16,Chicago,IL,41.88,-87.63
5.6671,11.09,13.36,9.13,75.49,3.5,0.03,7.8014,2022-05-17,Chicago,IL,41.88,-87.63
1.6238,11.43,12.32,10.3,91.58,3.33,8.42,6.6787,2022-05-18,Chicago,IL,41.88,-87.63
6.3811,16.1,20.28,10.68,88,3.46,0.31,7.5816,2022-05-19,Chicago,IL,41.88,-87.63
4.0747,17.28,20.38,12.93,92.12,5.08,4.3,7.1851,2022-05-20,Chicago,IL,41.88,-87.63
2.3246000000000002,12.56,15.29,10.36,89.85,2,14.72,6.7834,2022-05-21,Chicago,IL,41.88,-87.63
6.3012,11.68,13.93,9.74,73.98,3.26,0.08,8.3196,2022-05-22,Chicago,IL,41.88,-87.63
7.999,10.47,12.07,8.93,71.46,3.81,0,8.3342,2022-05-23,Chicago,IL,41.88,-87.63
6.7793,11.3,13.04,9.13,78.33,3.93,0.42,7.8734,2022-05-24,Chicago,IL,41.88,-87.63
4.015,14.93,18.61,11.08,91.14,4.84,8.1,7.2756,2022-05-25,Chicago,IL,41.88,-87.63
3.9055,16.63,17.76,14.77,88.6,2.86,3.31,7.8725,2022-05-26,Chicago,IL,41.88,-87.63
2.4578,11.55,13.44,9.08,88.56,4.34,8.35,7.8449,2022-05-27,Chicago,IL,41.88,-87.63
7.4832,14.52,18.03,10.04,77.86,2.33,0,8.113,2022-05-28,Chicago,IL,41.88,-87.63
6.3691,17.01,20.61,13.23,82.35,4.7,0,7.9613,2022-05-29,Chicago,IL,41.88,-87.63
7.6879,18.89,21.8,15.42,82.31,5.25,0,8.0592,2022-05-30,Chicago,IL,41.88,-87.63
5.4154,19.85,22.38,17.17,86.28,4.42,1.62,7.6543,2022-05-31,Chicago,IL,41.88,-87.63
3.9871,15.46,19.03,11.97,84.23,2.59,0.98,7.5336,2022-06-01,Chicago,IL,41.88,-87.63
7.8492,16.35,19.48,12.23,67.29,1.55,0.1,8.2399,2022-06-02,Chicago,IL,41.88,-87.63
8.473,17.25,20.56,13.95,66.81,3.37,0,8.5908,2022-06-03,Chicago,IL,41.88,-87.63
4.0471,15.19,17.7,13.6,72.41,2.62,0.48,8.3071,2022-06-04,Chicago,IL,41.88,-87.63
5.4437,16.75,21.02,14.24,78.84,2.51,0.15,7.8708,2022-06-05,Chicago,IL,41.88,-87.63
3.2302,17.04,21.01,12.52,90.49,3.47,13.57,7.3644,2022-06-06,Chicago,IL,41.88,-87.63
6.4841,14.26,17.35,12.47,85.21,3.26,2.48,8.2798,2022-06-07,Chicago,IL,41.88,-87.63
3.342,14.19,15.66,12.4,89.13,2.97,13.03,7.8893,2022-06-08,Chicago,IL,41.88,-87.63
7.8096,16.74,19.81,11.54,72.38,2.17,0.01,8.4166,2022-06-09,Chicago,IL,41.88,-87.63
4.963,17.35,20.86,14.54,73.66,2.26,0.66,8.0078,2022-06-10,Chicago,IL,41.88,-87.63
3.9917,17.6,21.05,13.2,82.31,2.25,0.23,7.6786,2022-06-11,Chicago,IL,41.88,-87.63
5.1617,15.19,18.28,12.74,89.66,3.14,0.96,7.5516,2022-06-12,Chicago,IL,41.88,-87.63
4.9615,19.98,25.27,13.42,88.02,2.93,7.47,7.3802,2022-06-13,Chicago,IL,41.88,-87.63
7.8756,23.83,27.01,19.96,81.86,3.21,0.38,8.111,2022-06-14,Chicago,IL,41.88,-87.63
7.5271,24.02,26.37,21.55,83.37,4.63,1.17,8.0918,2022-06-15,Chicago,IL,41.88,-87.63
7.9392,22.59,25.7,18.6,73.17,4,4.11,8.441,2022-06-16,Chicago,IL,41.88,-87.63
8.1785,20.4,22.92,17.92,73.59,3.72,1.4,8.4866,2022-06-17,Chicago,IL,41.88,-87.63
8.7643,16.28,17.77,14.76,64.46,4.63,0,8.8709,2022-06-18,Chicago,IL,41.88,-87.63
8.0184,19.74,23.71,15.2,66.64,2.39,0,8.4209,2022-06-19,Chicago,IL,41.88,-87.63
8.5306,21.75,26.25,16.26,72.9,4.09,0,8.6395,2022-06-20,Chicago,IL,41.88,-87.63
8.3028,24.36,28.07,19.45,80.22,4.37,0,8.3246,2022-06-21,Chicago,IL,41.88,-87.63
6.5676,23.39,25.82,20.22,73.38,2.62,0,8.1972,2022-06-22,Chicago,IL,41.88,-87.63
8.4365,21.15,23.12,19.08,67.39,2.07,0,8.5668,2022-06-23,Chicago,IL,41.88,-87.63
7.5679,23.21,27.28,18.98,55.47,2.32,0,8.3095,2022-06-24,Chicago,IL,41.88,-87.63
2.0628,22.32,25.13,19.58,77.86,3.75,6.68,7.499,2022-06-25,Chicago,IL,41.88,-87.63
6.7094,21.76,23.82,18.71,73.23,4.47,1.43,8.3206,2022-06-26,Chicago,IL,41.88,-87.63
8.7106,19.38,22,16.93,64.7,3.58,0,8.7221,2022-06-27,Chicago,IL,41.88,-87.63
8.0827,21.19,24.91,16.34,66.04,3.4,0,8.453,2022-06-28,Chicago,IL,41.88,-87.63
8.1358,21.67,25.73,18.58,75.63,2.82,0.09,8.287,2022-06-29,Chicago,IL,41.88,-87.63
8.0477,23.8,26.95,19.99,68.9,4.68,0,8.4545,2022-06-30,Chicago,IL,41.88,-87.63
2.5284,21.16,22.94,19.63,78.73,2.83,3.58,7.723,2022-07-01,Chicago,IL,41.88,-87.63
6.588,21.95,24.86,18.7,67.68,2.15,0,8.2306,2022-07-02,Chicago,IL,41.88,-87.63
8.0177,22.27,24.56,19.28,70.96,2.12,0,8.2514,2022-07-03,Chicago,IL,41.88,-87.63
4.2758,23.79,27,20.57,76.82,3.6,12.24,7.8958,2022-07-04,Chicago,IL,41.88,-87.63
6.882,25.11,28.23,21.65,90.53,2.53,22.21,7.8091,2022-07-05,Chicago,IL,41.88,-87.63
5.347,21.29,22.3,20.12,92.06,4.24,5.65,7.375,2022-07-06,Chicago,IL,41.88,-87.63
4.6486,23.07,25.47,20.36,86.39,1.94,0.2,7.1645,2022-07-07,Chicago,IL,41.88,-87.63
2.4797,22.46,23.2,21.08,90.52,3.72,1.28,7.3778,2022-07-08,Chicago,IL,41.88,-87.63
8.0105,20.67,21.9,19.27,71.16,5.26,0,8.0302,2022-07-09,Chicago,IL,41.88,-87.63
8.214,22.67,26.44,18.69,67.04,1.64,0.03,8.3076,2022-07-10,Chicago,IL,41.88,-87.63
4.0644,23.28,25.79,19.84,82.75,4.82,3.35,7.7573,2022-07-11,Chicago,IL,41.88,-87.63
8.0107,22.7,25.48,19.01,73.2,3.68,0,8.3491,2022-07-12,Chicago,IL,41.88,-87.63
6.8014,21.18,24.02,19.33,79.74,4.09,0.01,7.9762,2022-07-13,Chicago,IL,41.88,-87.63
7.8982,20.63,22.41,18.71,70.87,3.02,0,8.0662,2022-07-14,Chicago,IL,41.88,-87.63
1.8533,20.96,23.59,18.99,89.38,2.41,15.06,7.3975,2022-07-15,Chicago,IL,41.88,-87.63
4.5581,21.01,22.73,19.95,92.47,4.03,1.99,7.2542,2022-07-16,Chicago,IL,41.88,-87.63
2.5006,21.72,22.71,20.96,92.19,3.66,5.69,7.2322,2022-07-17,Chicago,IL,41.88,-87.63
7.6637,24.11,27.91,20.42,73.78,2.23,1.02,7.8979,2022-07-18,Chicago,IL,41.88,-87.63
7.6421,24.78,27.69,21.41,72.4,3.88,0.03,7.9243,2022-07-19,Chicago,IL,41.88,-87.63
7.3488,25.03,27.28,22.8,74.65,5.74,0.03,7.9054,2022-07-20,Chicago,IL,41.88,-87.63
7.7683,25.05,28.64,20.33,73.23,4.04,0.84,7.9536,2022-07-21,Chicago,IL,41.88,-87.63
7.2456,24.5,28.22,20.8,69.64,2.85,3.49,7.9457,2022-07-22,Chicago,IL,41.88,-87.63
4.2422,24.95,27.38,22.09,88.79,4.15,35.06,7.5187,2022-07-23,Chicago,IL,41.88,-87.63
3.217,24,26.37,21.59,84.02,4.74,16.1,7.1731,2022-07-24,Chicago,IL,41.88,-87.63
5.8615,21.22,22.73,19.95,72.2,3.1,0,7.7707,2022-07-25,Chicago,IL,41.88,-87.63
6.0509,22.13,24.17,19.84,63.36,1.9,0,7.1654,2022-07-26,Chicago,IL,41.88,-87.63
4.9054,23.02,25.56,20.2,76.74,2.73,6.65,7.067,2022-07-27,Chicago,IL,41.88,-87.63
5.9566,22.11,24.97,19.83,73.97,3.78,2.37,7.6399,2022-07-28,Chicago,IL,41.88,-87.63
6.943,21.67,24.23,17.75,70.73,2.92,0.02,7.8139,2022-07-29,Chicago,IL,41.88,-87.63
7.1642,23.21,25.83,20.08,63.85,1.07,0,7.7014,2022-07-30,Chicago,IL,41.88,-87.63
7.2122,23.77,26.42,20.97,64.89,2.12,0.01,7.5775,2022-07-31,Chicago,IL,41.88,-87.63
6.6617,24.32,27.04,21.23,78.55,4.52,0.05,7.4482,2022-08-01,Chicago,IL,41.88,-87.63
5.7106,24.82,28.43,21.85,73.23,2.22,0,7.4806,2022-08-02,Chicago,IL,41.88,-87.63
3.9194,25.05,27.59,22.62,87.92,4.73,3.91,7.038,2022-08-03,Chicago,IL,41.88,-87.63
4.4738,23.68,26.44,21.34,86.36,3.15,1.98,7.0978,2022-08-04,Chicago,IL,41.88,-87.63
5.6988,23.74,25.36,21.74,79.2,2.13,0.23,7.3013,2022-08-05,Chicago,IL,41.88,-87.63
6.6526,26.65,30.15,22.98,76.66,2.4,0.73,7.2662,2022-08-06,Chicago,IL,41.88,-87.63
1.8065,24.92,25.77,24.25,93.27,3.1,10.71,6.3862,2022-08-07,Chicago,IL,41.88,-87.63
2.3196,23.27,25.91,19.79,90.07,5.03,6.05,6.4337,2022-08-08,Chicago,IL,41.88,-87.63
6.4411,20.57,21.7,19.45,69.96,4.25,0,7.4928,2022-08-09,Chicago,IL,41.88,-87.63
7.5744,22.95,26.43,18.88,65.14,1.94,0,7.6068,2022-08-10,Chicago,IL,41.88,-87.63
6.7603,21.86,23.27,19.8,71.12,5.35,0,7.3399,2022-08-11,Chicago,IL,41.88,-87.63
5.1588,21.15,23.14,19.09,57.12,2.56,0,7.6442,2022-08-12,Chicago,IL,41.88,-87.63
4.1746,22.4,25.6,18.95,61.98,4.19,0.86,6.9938,2022-08-13,Chicago,IL,41.88,-87.63
2.1828,21.22,22.86,20.21,83.43,4.2,0.19,5.4778,2022-08-14,Chicago,IL,41.88,-87.63
5.7019,21.26,22.94,19.95,78.13,4.19,0,6.8489,2022-08-15,Chicago,IL,41.88,-87.63
6.7104,21.26,23.3,19.29,76.76,4.05,0,7.2029,2022-08-16,Chicago,IL,41.88,-87.63
6.6036,21.22,23.21,19.05,76.67,2.79,0.03,7.0848,2022-08-17,Chicago,IL,41.88,-87.63
6.5167,22.54,25.67,18.64,66.19,1.53,0,7.0008,2022-08-18,Chicago,IL,41.88,-87.63
6.2179,23.08,26.56,18.81,66.61,3.8,3.46,6.9322,2022-08-19,Chicago,IL,41.88,-87.63
3.0353,21.69,23.46,20.5,88.01,3.63,12.3,6.4294,2022-08-20,Chicago,IL,41.88,-87.63
4.9726,21.46,22.97,20.1,86.84,3.7,0.4,6.611,2022-08-21,Chicago,IL,41.88,-87.63
6.3007,21.77,24.25,19.43,76.44,2.93,0,6.9269,2022-08-22,Chicago,IL,41.88,-87.63
6.0202,22.44,25.74,18.87,69.45,1.85,0,6.6658,2022-08-23,Chicago,IL,41.88,-87.63
5.94,23.4,26.58,20.26,62.45,1.2,0.15,6.5726,2022-08-24,Chicago,IL,41.88,-87.63
2.904,22.61,25.22,19.42,77.84,2.61,6.05,6.2182,2022-08-25,Chicago,IL,41.88,-87.63
5.6153,21.24,22.82,19.94,74.77,3.68,0.05,6.7625,2022-08-26,Chicago,IL,41.88,-87.63
5.8486,22.01,24.98,19.32,64.99,2.32,0,6.6461,2022-08-27,Chicago,IL,41.88,-87.63
5.129,24.17,28.32,19.27,73.78,4.73,9.83,6.2395,2022-08-28,Chicago,IL,41.88,-87.63
3.8263,24.27,27.07,21.87,88.34,4.14,10.52,5.8802,2022-08-29,Chicago,IL,41.88,-87.63
6.5832,22.03,24.89,19.24,72.26,5.23,0.17,6.7639,2022-08-30,Chicago,IL,41.88,-87.63
6.5988,22.36,26.18,17.8,71.45,3.92,0,6.6187,2022-08-31,Chicago,IL,41.88,-87.63
6.0754,23.88,28.07,19.59,68.41,2.79,0,6.4277,2022-09-01,Chicago,IL,41.88,-87.63
4.9606,23.43,26.2,20.88,73.62,3.26,0,6.1447,2022-09-02,Chicago,IL,41.88,-87.63
5.1914,23,27.96,20.07,78.26,3.36,0.64,5.9292,2022-09-03,Chicago,IL,41.88,-87.63
1.9514,21.33,22.77,20.46,85.39,5.18,2.94,5.7667,2022-09-04,Chicago,IL,41.88,-87.63
2.315,20.15,20.92,19.27,81.78,4.59,0.13,5.9405,2022-09-05,Chicago,IL,41.88,-87.63
4.2876,21.56,23.23,20.25,84.32,2.66,0.59,5.9525,2022-09-06,Chicago,IL,41.88,-87.63
